region_code,weather_param,year,key,value
Max temp,Max temp,1940,AUT,3.33,
Max temp,Max temp,1940,ANN,2.77,
Max temp,Max temp,1941,JAN,2.5,
Max temp,Max temp,1941,FEB,6.0,
Max temp,Max temp,1941,MAR,8.5,
Max temp,Max temp,1941,APR,9.9,
Max temp,Max temp,1941,MAY,13.2,
Max temp,Max temp,1941,JUN,19.5,
Max temp,Max temp,1941,JUL,22.2,
Max temp,Max temp,1941,AUG,18.5,
Max temp,Max temp,1941,SEP,18.3,
Max temp,Max temp,1941,OCT,13.7,
Max temp,Max temp,1941,NOV,9.2,
Max temp,Max temp,1941,DEC,8.0,
Max temp,Max temp,1941,WIN,4.88,
Max temp,Max temp,1941,SPR,0.54,
Max temp,Max temp,1941,SUM,0.08,
Max temp,Max temp,1941,AUT,3.74,
Max temp,Max temp,1941,ANN,2.49,
Max temp,Max temp,1942,JAN,3.3,
Max temp,Max temp,1942,FEB,2.6,
Max temp,Max temp,1942,MAR,8.2,
Max temp,Max temp,1942,APR,13.2,
Max temp,Max temp,1942,MAY,15.4,
Max temp,Max temp,1942,JUN,19.4,
Max temp,Max temp,1942,JUL,19.5,
Max temp,Max temp,1942,AUG,20.3,
Max temp,Max temp,1942,SEP,17.7,
Max temp,Max temp,1942,OCT,13.9,
Max temp,Max temp,1942,NOV,8.1,
Max temp,Max temp,1942,DEC,8.7,
Max temp,Max temp,1942,WIN,4.71,
Max temp,Max temp,1942,SPR,2.26,
Max temp,Max temp,1942,SUM,9.77,
Max temp,Max temp,1942,AUT,3.25,
Max temp,Max temp,1942,ANN,2.60,
Max temp,Max temp,1943,JAN,7.1,
Max temp,Max temp,1943,FEB,8.8,
Max temp,Max temp,1943,MAR,10.8,
Max temp,Max temp,1943,APR,14.9,
Max temp,Max temp,1943,MAY,16.8,
Max temp,Max temp,1943,JUN,18.6,
Max temp,Max temp,1943,JUL,20.9,
Max temp,Max temp,1943,AUG,19.9,
Max temp,Max temp,1943,SEP,17.2,
Max temp,Max temp,1943,OCT,14.3,
Max temp,Max temp,1943,NOV,8.9,
Max temp,Max temp,1943,DEC,6.1,
Max temp,Max temp,1943,WIN,8.20,
Max temp,Max temp,1943,SPR,4.14,
Max temp,Max temp,1943,SUM,9.78,
Max temp,Max temp,1943,AUT,3.48,
Max temp,Max temp,1943,ANN,3.71,
Max temp,Max temp,1944,JAN,8.5,
Max temp,Max temp,1944,FEB,5.9,
Max temp,Max temp,1944,MAR,9.0,
Max temp,Max temp,1944,APR,14.0,
Max temp,Max temp,1944,MAY,16.2,
Max temp,Max temp,1944,JUN,17.4,
Max temp,Max temp,1944,JUL,19.8,
Max temp,Max temp,1944,AUG,21.5,
Max temp,Max temp,1944,SEP,16.4,
Max temp,Max temp,1944,OCT,12.2,
Max temp,Max temp,1944,NOV,9.0,
Max temp,Max temp,1944,DEC,6.0,
Max temp,Max temp,1944,WIN,6.85,
Max temp,Max temp,1944,SPR,3.07,
Max temp,Max temp,1944,SUM,9.60,
Max temp,Max temp,1944,AUT,2.55,
Max temp,Max temp,1944,ANN,3.02,
Max temp,Max temp,1945,JAN,3.0,
Max temp,Max temp,1945,FEB,9.9,
Max temp,Max temp,1945,MAR,11.9,
Max temp,Max temp,1945,APR,14.5,
Max temp,Max temp,1945,MAY,16.5,
Max temp,Max temp,1945,JUN,18.5,
Max temp,Max temp,1945,JUL,20.8,
Max temp,Max temp,1945,AUG,19.9,
Max temp,Max temp,1945,SEP,17.6,
Max temp,Max temp,1945,OCT,15.3,
Max temp,Max temp,1945,NOV,9.7,
Max temp,Max temp,1945,DEC,7.4,
Max temp,Max temp,1945,WIN,6.17,
Max temp,Max temp,1945,SPR,4.30,
Max temp,Max temp,1945,SUM,9.73,
Max temp,Max temp,1945,AUT,4.23,
Max temp,Max temp,1945,ANN,3.77,
Max temp,Max temp,1946,JAN,5.6,
Max temp,Max temp,1946,FEB,8.4,
Max temp,Max temp,1946,MAR,8.8,
Max temp,Max temp,1946,APR,14.5,
Max temp,Max temp,1946,MAY,14.6,
Max temp,Max temp,1946,JUN,16.9,
Max temp,Max temp,1946,JUL,20.4,
Max temp,Max temp,1946,AUG,18.4,
Max temp,Max temp,1946,SEP,17.1,
Max temp,Max temp,1946,OCT,12.7,
Max temp,Max temp,1946,NOV,10.4,
Max temp,Max temp,1946,DEC,5.7,
Max temp,Max temp,1946,WIN,7.08,
Max temp,Max temp,1946,SPR,2.62,
Max temp,Max temp,1946,SUM,8.61,
Max temp,Max temp,1946,AUT,3.37,
Max temp,Max temp,1946,ANN,2.80,
Max temp,Max temp,1947,JAN,4.3,
Max temp,Max temp,1947,FEB,0.1,
Max temp,Max temp,1947,MAR,6.4,
Max temp,Max temp,1947,APR,12.2,
Max temp,Max temp,1947,MAY,17.6,
Max temp,Max temp,1947,JUN,19.7,
Max temp,Max temp,1947,JUL,20.9,
Max temp,Max temp,1947,AUG,24.1,
Max temp,Max temp,1947,SEP,19.4,
Max temp,Max temp,1947,OCT,14.8,
Max temp,Max temp,1947,NOV,10.0,
Max temp,Max temp,1947,DEC,7.4,
Max temp,Max temp,1947,WIN,3.48,
Max temp,Max temp,1947,SPR,2.07,
Max temp,Max temp,1947,SUM,1.56,
Max temp,Max temp,1947,AUT,4.74,
Max temp,Max temp,1947,ANN,3.15,
Max temp,Max temp,1948,JAN,7.7,
Max temp,Max temp,1948,FEB,7.1,
Max temp,Max temp,1948,MAR,12.6,
Max temp,Max temp,1948,APR,13.4,
Max temp,Max temp,1948,MAY,16.2,
Max temp,Max temp,1948,JUN,17.3,
Max temp,Max temp,1948,JUL,19.5,
Max temp,Max temp,1948,AUG,18.6,
Max temp,Max temp,1948,SEP,17.4,
Max temp,Max temp,1948,OCT,13.5,
Max temp,Max temp,1948,NOV,10.0,
Max temp,Max temp,1948,DEC,8.1,
Max temp,Max temp,1948,WIN,7.37,
Max temp,Max temp,1948,SPR,4.10,
Max temp,Max temp,1948,SUM,8.50,
Max temp,Max temp,1948,AUT,3.67,
Max temp,Max temp,1948,ANN,3.49,
Max temp,Max temp,1949,JAN,7.9,
Max temp,Max temp,1949,FEB,9.1,
Max temp,Max temp,1949,MAR,8.3,
Max temp,Max temp,1949,APR,14.1,
Max temp,Max temp,1949,MAY,15.5,
Max temp,Max temp,1949,JUN,19.9,
Max temp,Max temp,1949,JUL,22.2,
Max temp,Max temp,1949,AUG,21.5,
Max temp,Max temp,1949,SEP,20.4,
Max temp,Max temp,1949,OCT,15.2,
Max temp,Max temp,1949,NOV,9.2,
Max temp,Max temp,1949,DEC,8.2,
Max temp,Max temp,1949,WIN,8.32,
Max temp,Max temp,1949,SPR,2.62,
Max temp,Max temp,1949,SUM,1.21,
Max temp,Max temp,1949,AUT,4.94,
Max temp,Max temp,1949,ANN,4.31,
Max temp,Max temp,1950,JAN,6.4,
Max temp,Max temp,1950,FEB,8.4,
Max temp,Max temp,1950,MAR,11.2,
Max temp,Max temp,1950,APR,11.3,
Max temp,Max temp,1950,MAY,14.9,
Max temp,Max temp,1950,JUN,20.8,
Max temp,Max temp,1950,JUL,19.9,
Max temp,Max temp,1950,AUG,19.7,
Max temp,Max temp,1950,SEP,16.3,
Max temp,Max temp,1950,OCT,12.9,
Max temp,Max temp,1950,NOV,8.4,
Max temp,Max temp,1950,DEC,3.3,
Max temp,Max temp,1950,WIN,7.61,
Max temp,Max temp,1950,SPR,2.48,
Max temp,Max temp,1950,SUM,0.13,
Max temp,Max temp,1950,AUT,2.54,
Max temp,Max temp,1950,ANN,2.81,
Max temp,Max temp,1951,JAN,6.1,
Max temp,Max temp,1951,FEB,6.1,
Max temp,Max temp,1951,MAR,7.1,
Max temp,Max temp,1951,APR,10.7,
Max temp,Max temp,1951,MAY,13.5,
Max temp,Max temp,1951,JUN,18.1,
Max temp,Max temp,1951,JUL,20.7,
Max temp,Max temp,1951,AUG,18.6,
Max temp,Max temp,1951,SEP,17.7,
Max temp,Max temp,1951,OCT,13.4,
Max temp,Max temp,1951,NOV,10.8,
Max temp,Max temp,1951,DEC,8.1,
Max temp,Max temp,1951,WIN,5.13,
Max temp,Max temp,1951,SPR,0.42,
Max temp,Max temp,1951,SUM,9.16,
Max temp,Max temp,1951,AUT,3.96,
Max temp,Max temp,1951,ANN,2.62,
Max temp,Max temp,1952,JAN,5.3,
Max temp,Max temp,1952,FEB,6.2,
Max temp,Max temp,1952,MAR,9.3,
Max temp,Max temp,1952,APR,13.8,
Max temp,Max temp,1952,MAY,17.4,
Max temp,Max temp,1952,JUN,18.7,
Max temp,Max temp,1952,JUL,20.8,
Max temp,Max temp,1952,AUG,20.0,
Max temp,Max temp,1952,SEP,14.7,
Max temp,Max temp,1952,OCT,12.2,
Max temp,Max temp,1952,NOV,6.7,
Max temp,Max temp,1952,DEC,5.6,
Max temp,Max temp,1952,WIN,6.55,
Max temp,Max temp,1952,SPR,3.49,
Max temp,Max temp,1952,SUM,9.86,
Max temp,Max temp,1952,AUT,1.19,
Max temp,Max temp,1952,ANN,2.58,
Max temp,Max temp,1953,JAN,5.5,
Max temp,Max temp,1953,FEB,6.9,
Max temp,Max temp,1953,MAR,10.3,
Max temp,Max temp,1953,APR,11.3,
Max temp,Max temp,1953,MAY,16.9,
Max temp,Max temp,1953,JUN,17.8,
Max temp,Max temp,1953,JUL,19.3,
Max temp,Max temp,1953,AUG,20.4,
Max temp,Max temp,1953,SEP,17.7,
Max temp,Max temp,1953,OCT,13.4,
Max temp,Max temp,1953,NOV,10.7,
Max temp,Max temp,1953,DEC,9.0,
Max temp,Max temp,1953,WIN,5.96,
Max temp,Max temp,1953,SPR,2.82,
Max temp,Max temp,1953,SUM,9.16,
Max temp,Max temp,1953,AUT,3.95,
Max temp,Max temp,1953,ANN,3.30,
Max temp,Max temp,1954,JAN,5.2,
Max temp,Max temp,1954,FEB,5.0,
Max temp,Max temp,1954,MAR,8.8,
Max temp,Max temp,1954,APR,11.8,
Max temp,Max temp,1954,MAY,15.1,
Max temp,Max temp,1954,JUN,16.8,
Max temp,Max temp,1954,JUL,17.5,
Max temp,Max temp,1954,AUG,18.0,
Max temp,Max temp,1954,SEP,16.5,
Max temp,Max temp,1954,OCT,14.8,
Max temp,Max temp,1954,NOV,9.9,
Max temp,Max temp,1954,DEC,8.8,
Max temp,Max temp,1954,WIN,6.43,
Max temp,Max temp,1954,SPR,1.92,
Max temp,Max temp,1954,SUM,7.45,
Max temp,Max temp,1954,AUT,3.75,
Max temp,Max temp,1954,ANN,2.40,
Max temp,Max temp,1955,JAN,4.8,
Max temp,Max temp,1955,FEB,3.8,
Max temp,Max temp,1955,MAR,6.7,
Max temp,Max temp,1955,APR,13.4,
Max temp,Max temp,1955,MAY,13.5,
Max temp,Max temp,1955,JUN,17.5,
Max temp,Max temp,1955,JUL,22.3,
Max temp,Max temp,1955,AUG,22.5,
Max temp,Max temp,1955,SEP,18.4,
Max temp,Max temp,1955,OCT,13.1,
Max temp,Max temp,1955,NOV,9.8,
Max temp,Max temp,1955,DEC,8.5,
Max temp,Max temp,1955,WIN,5.88,
Max temp,Max temp,1955,SPR,1.15,
Max temp,Max temp,1955,SUM,0.81,
Max temp,Max temp,1955,AUT,3.76,
Max temp,Max temp,1955,ANN,2.91,
Max temp,Max temp,1956,JAN,6.1,
Max temp,Max temp,1956,FEB,2.5,
Max temp,Max temp,1956,MAR,9.6,
Max temp,Max temp,1956,APR,10.8,
Max temp,Max temp,1956,MAY,16.8,
Max temp,Max temp,1956,JUN,16.8,
Max temp,Max temp,1956,JUL,19.2,
Max temp,Max temp,1956,AUG,17.1,
Max temp,Max temp,1956,SEP,17.6,
Max temp,Max temp,1956,OCT,12.9,
Max temp,Max temp,1956,NOV,8.6,
Max temp,Max temp,1956,DEC,7.8,
Max temp,Max temp,1956,WIN,5.75,
Max temp,Max temp,1956,SPR,2.39,
Max temp,Max temp,1956,SUM,7.71,
Max temp,Max temp,1956,AUT,3.03,
Max temp,Max temp,1956,ANN,2.18,
Max temp,Max temp,1957,JAN,7.9,
Max temp,Max temp,1957,FEB,8.0,
Max temp,Max temp,1957,MAR,12.2,
Max temp,Max temp,1957,APR,12.6,
Max temp,Max temp,1957,MAY,14.6,
Max temp,Max temp,1957,JUN,20.4,
Max temp,Max temp,1957,JUL,19.9,
Max temp,Max temp,1957,AUG,18.9,
Max temp,Max temp,1957,SEP,15.8,
Max temp,Max temp,1957,OCT,14.2,
Max temp,Max temp,1957,NOV,8.6,
Max temp,Max temp,1957,DEC,7.0,
Max temp,Max temp,1957,WIN,7.92,
Max temp,Max temp,1957,SPR,3.12,
Max temp,Max temp,1957,SUM,9.77,
Max temp,Max temp,1957,AUT,2.85,
Max temp,Max temp,1957,ANN,3.38,
Max temp,Max temp,1958,JAN,6.0,
Max temp,Max temp,1958,FEB,7.6,
Max temp,Max temp,1958,MAR,6.6,
Max temp,Max temp,1958,APR,11.1,
Max temp,Max temp,1958,MAY,15.1,
Max temp,Max temp,1958,JUN,17.4,
Max temp,Max temp,1958,JUL,19.6,
Max temp,Max temp,1958,AUG,19.5,
Max temp,Max temp,1958,SEP,18.4,
Max temp,Max temp,1958,OCT,13.7,
Max temp,Max temp,1958,NOV,8.9,
Max temp,Max temp,1958,DEC,7.1,
Max temp,Max temp,1958,WIN,6.87,
Max temp,Max temp,1958,SPR,0.93,
Max temp,Max temp,1958,SUM,8.82,
Max temp,Max temp,1958,AUT,3.69,
Max temp,Max temp,1958,ANN,2.61,
Max temp,Max temp,1959,JAN,4.5,
Max temp,Max temp,1959,FEB,7.0,
Max temp,Max temp,1959,MAR,10.3,
Max temp,Max temp,1959,APR,13.1,
Max temp,Max temp,1959,MAY,17.0,
Max temp,Max temp,1959,JUN,19.6,
Max temp,Max temp,1959,JUL,22.0,
Max temp,Max temp,1959,AUG,21.9,
Max temp,Max temp,1959,SEP,20.3,
Max temp,Max temp,1959,OCT,16.5,
Max temp,Max temp,1959,NOV,9.8,
Max temp,Max temp,1959,DEC,8.3,
Max temp,Max temp,1959,WIN,6.16,
Max temp,Max temp,1959,SPR,3.47,
Max temp,Max temp,1959,SUM,1.20,
Max temp,Max temp,1959,AUT,5.53,
Max temp,Max temp,1959,ANN,4.23,
Max temp,Max temp,1960,JAN,6.2,
Max temp,Max temp,1960,FEB,6.6,
Max temp,Max temp,1960,MAR,8.6,
Max temp,Max temp,1960,APR,12.9,
Max temp,Max temp,1960,MAY,16.9,
Max temp,Max temp,1960,JUN,20.5,
Max temp,Max temp,1960,JUL,18.8,
Max temp,Max temp,1960,AUG,18.9,
Max temp,Max temp,1960,SEP,16.7,
Max temp,Max temp,1960,OCT,12.9,
Max temp,Max temp,1960,NOV,9.9,
Max temp,Max temp,1960,DEC,6.2,
Max temp,Max temp,1960,WIN,7.05,
Max temp,Max temp,1960,SPR,2.80,
Max temp,Max temp,1960,SUM,9.37,
Max temp,Max temp,1960,AUT,3.15,
Max temp,Max temp,1960,ANN,2.94,
Max temp,Max temp,1961,JAN,5.9,
Max temp,Max temp,1961,FEB,9.3,
Max temp,Max temp,1961,MAR,12.3,
Max temp,Max temp,1961,APR,13.2,
Max temp,Max temp,1961,MAY,15.0,
Max temp,Max temp,1961,JUN,19.2,
Max temp,Max temp,1961,JUL,19.2,
Max temp,Max temp,1961,AUG,19.5,
Max temp,Max temp,1961,SEP,19.0,
Max temp,Max temp,1961,OCT,14.1,
Max temp,Max temp,1961,NOV,8.8,
Max temp,Max temp,1961,DEC,5.2,
Max temp,Max temp,1961,WIN,7.04,
Max temp,Max temp,1961,SPR,3.51,
Max temp,Max temp,1961,SUM,9.28,
Max temp,Max temp,1961,AUT,4.00,
Max temp,Max temp,1961,ANN,3.40,
Max temp,Max temp,1962,JAN,7.0,
Max temp,Max temp,1962,FEB,7.0,
Max temp,Max temp,1962,MAR,6.2,
Max temp,Max temp,1962,APR,11.1,
Max temp,Max temp,1962,MAY,13.6,
Max temp,Max temp,1962,JUN,18.2,
Max temp,Max temp,1962,JUL,18.3,
Max temp,Max temp,1962,AUG,18.1,
Max temp,Max temp,1962,SEP,16.2,
Max temp,Max temp,1962,OCT,14.0,
Max temp,Max temp,1962,NOV,8.0,
Max temp,Max temp,1962,DEC,4.8,
Max temp,Max temp,1962,WIN,6.36,
Max temp,Max temp,1962,SPR,0.32,
Max temp,Max temp,1962,SUM,8.20,
Max temp,Max temp,1962,AUT,2.73,
Max temp,Max temp,1962,ANN,1.90,
Max temp,Max temp,1963,JAN,0.4,
Max temp,Max temp,1963,FEB,1.6,
Max temp,Max temp,1963,MAR,8.9,
Max temp,Max temp,1963,APR,11.7,
Max temp,Max temp,1963,MAY,14.4,
Max temp,Max temp,1963,JUN,18.5,
Max temp,Max temp,1963,JUL,19.1,
Max temp,Max temp,1963,AUG,17.7,
Max temp,Max temp,1963,SEP,16.8,
Max temp,Max temp,1963,OCT,13.8,
Max temp,Max temp,1963,NOV,10.5,
Max temp,Max temp,1963,DEC,5.0,
Max temp,Max temp,1963,WIN,2.32,
Max temp,Max temp,1963,SPR,1.63,
Max temp,Max temp,1963,SUM,8.46,
Max temp,Max temp,1963,AUT,3.69,
Max temp,Max temp,1963,ANN,1.58,
Max temp,Max temp,1964,JAN,5.4,
Max temp,Max temp,1964,FEB,6.7,
Max temp,Max temp,1964,MAR,6.3,
Max temp,Max temp,1964,APR,11.9,
Max temp,Max temp,1964,MAY,17.3,
Max temp,Max temp,1964,JUN,17.4,
Max temp,Max temp,1964,JUL,20.1,
Max temp,Max temp,1964,AUG,19.9,
Max temp,Max temp,1964,SEP,18.8,
Max temp,Max temp,1964,OCT,12.5,
Max temp,Max temp,1964,NOV,10.1,
Max temp,Max temp,1964,DEC,6.2,
Max temp,Max temp,1964,WIN,5.69,
Max temp,Max temp,1964,SPR,1.82,
Max temp,Max temp,1964,SUM,9.17,
Max temp,Max temp,1964,AUT,3.79,
Max temp,Max temp,1964,ANN,2.73,
Max temp,Max temp,1965,JAN,5.7,
Max temp,Max temp,1965,FEB,5.4,
Max temp,Max temp,1965,MAR,8.8,
Max temp,Max temp,1965,APR,11.9,
Max temp,Max temp,1965,MAY,15.2,
Max temp,Max temp,1965,JUN,18.2,
Max temp,Max temp,1965,JUL,17.4,
Max temp,Max temp,1965,AUG,19.0,
Max temp,Max temp,1965,SEP,15.8,
Max temp,Max temp,1965,OCT,14.5,
Max temp,Max temp,1965,NOV,7.3,
Max temp,Max temp,1965,DEC,7.1,
Max temp,Max temp,1965,WIN,5.78,
Max temp,Max temp,1965,SPR,1.98,
Max temp,Max temp,1965,SUM,8.19,
Max temp,Max temp,1965,AUT,2.53,
Max temp,Max temp,1965,ANN,2.23,
Max temp,Max temp,1966,JAN,4.6,
Max temp,Max temp,1966,FEB,7.6,
Max temp,Max temp,1966,MAR,9.8,
Max temp,Max temp,1966,APR,10.1,
Max temp,Max temp,1966,MAY,15.3,
Max temp,Max temp,1966,JUN,19.3,
Max temp,Max temp,1966,JUL,18.7,
Max temp,Max temp,1966,AUG,18.7,
Max temp,Max temp,1966,SEP,17.8,
Max temp,Max temp,1966,OCT,13.3,
Max temp,Max temp,1966,NOV,8.0,
Max temp,Max temp,1966,DEC,7.9,
Max temp,Max temp,1966,WIN,6.40,
Max temp,Max temp,1966,SPR,1.74,
Max temp,Max temp,1966,SUM,8.89,
Max temp,Max temp,1966,AUT,3.02,
Max temp,Max temp,1966,ANN,2.61,
Max temp,Max temp,1967,JAN,6.4,
Max temp,Max temp,1967,FEB,8.0,
Max temp,Max temp,1967,MAR,10.1,
Max temp,Max temp,1967,APR,11.2,
Max temp,Max temp,1967,MAY,13.9,
Max temp,Max temp,1967,JUN,18.5,
Max temp,Max temp,1967,JUL,21.0,
Max temp,Max temp,1967,AUG,19.6,
Max temp,Max temp,1967,SEP,17.0,
Max temp,Max temp,1967,OCT,13.6,
Max temp,Max temp,1967,NOV,8.4,
Max temp,Max temp,1967,DEC,6.6,
Max temp,Max temp,1967,WIN,7.43,
Max temp,Max temp,1967,SPR,1.76,
Max temp,Max temp,1967,SUM,9.73,
Max temp,Max temp,1967,AUT,2.97,
Max temp,Max temp,1967,ANN,2.89,
Max temp,Max temp,1968,JAN,6.6,
Max temp,Max temp,1968,FEB,4.4,
Max temp,Max temp,1968,MAR,9.7,
Max temp,Max temp,1968,APR,12.2,
Max temp,Max temp,1968,MAY,13.6,
Max temp,Max temp,1968,JUN,18.8,
Max temp,Max temp,1968,JUL,18.5,
Max temp,Max temp,1968,AUG,18.9,
Max temp,Max temp,1968,SEP,17.2,
Max temp,Max temp,1968,OCT,15.0,
Max temp,Max temp,1968,NOV,8.5,
Max temp,Max temp,1968,DEC,5.0,
Max temp,Max temp,1968,WIN,5.91,
Max temp,Max temp,1968,SPR,1.83,
Max temp,Max temp,1968,SUM,8.76,
Max temp,Max temp,1968,AUT,3.58,
Max temp,Max temp,1968,ANN,2.40,
Max temp,Max temp,1969,JAN,7.6,
Max temp,Max temp,1969,FEB,3.3,
Max temp,Max temp,1969,MAR,6.0,
Max temp,Max temp,1969,APR,11.6,
Max temp,Max temp,1969,MAY,14.7,
Max temp,Max temp,1969,JUN,18.4,
Max temp,Max temp,1969,JUL,21.3,
Max temp,Max temp,1969,AUG,19.9,
Max temp,Max temp,1969,SEP,17.5,
Max temp,Max temp,1969,OCT,16.2,
Max temp,Max temp,1969,NOV,8.2,
Max temp,Max temp,1969,DEC,5.5,
Max temp,Max temp,1969,WIN,5.37,
Max temp,Max temp,1969,SPR,0.77,
Max temp,Max temp,1969,SUM,9.87,
Max temp,Max temp,1969,AUT,3.98,
Max temp,Max temp,1969,ANN,2.57,
Max temp,Max temp,1970,JAN,5.9,
Max temp,Max temp,1970,FEB,5.8,
Max temp,Max temp,1970,MAR,6.9,
Max temp,Max temp,1970,APR,10.0,
Max temp,Max temp,1970,MAY,17.0,
Max temp,Max temp,1970,JUN,20.9,
Max temp,Max temp,1970,JUL,19.0,
Max temp,Max temp,1970,AUG,20.0,
Max temp,Max temp,1970,SEP,18.3,
Max temp,Max temp,1970,OCT,14.1,
Max temp,Max temp,1970,NOV,10.3,
Max temp,Max temp,1970,DEC,6.4,
Max temp,Max temp,1970,WIN,5.75,
Max temp,Max temp,1970,SPR,1.31,
Max temp,Max temp,1970,SUM,9.95,
Max temp,Max temp,1970,AUT,4.22,
Max temp,Max temp,1970,ANN,2.92,
Max temp,Max temp,1971,JAN,6.7,
Max temp,Max temp,1971,FEB,7.5,
Max temp,Max temp,1971,MAR,8.0,
Max temp,Max temp,1971,APR,11.0,
Max temp,Max temp,1971,MAY,16.0,
Max temp,Max temp,1971,JUN,15.9,
Max temp,Max temp,1971,JUL,21.5,
Max temp,Max temp,1971,AUG,19.3,
Max temp,Max temp,1971,SEP,18.8,
Max temp,Max temp,1971,OCT,15.2,
Max temp,Max temp,1971,NOV,9.2,
Max temp,Max temp,1971,DEC,8.5,
Max temp,Max temp,1971,WIN,6.84,
Max temp,Max temp,1971,SPR,1.68,
Max temp,Max temp,1971,SUM,8.95,
Max temp,Max temp,1971,AUT,4.42,
Max temp,Max temp,1971,ANN,3.18,
Max temp,Max temp,1972,JAN,5.8,
Max temp,Max temp,1972,FEB,6.5,
Max temp,Max temp,1972,MAR,10.2,
Max temp,Max temp,1972,APR,11.5,
Max temp,Max temp,1972,MAY,14.1,
Max temp,Max temp,1972,JUN,15.5,
Max temp,Max temp,1972,JUL,19.5,
Max temp,Max temp,1972,AUG,19.3,
Max temp,Max temp,1972,SEP,15.6,
Max temp,Max temp,1972,OCT,13.9,
Max temp,Max temp,1972,NOV,9.1,
Max temp,Max temp,1972,DEC,8.0,
Max temp,Max temp,1972,WIN,6.93,
Max temp,Max temp,1972,SPR,1.97,
Max temp,Max temp,1972,SUM,8.11,
Max temp,Max temp,1972,AUT,2.88,
Max temp,Max temp,1972,ANN,2.45,
Max temp,Max temp,1973,JAN,6.5,
Max temp,Max temp,1973,FEB,7.2,
Max temp,Max temp,1973,MAR,10.3,
Max temp,Max temp,1973,APR,10.7,
Max temp,Max temp,1973,MAY,15.1,
Max temp,Max temp,1973,JUN,19.5,
Max temp,Max temp,1973,JUL,19.6,
Max temp,Max temp,1973,AUG,20.9,
Max temp,Max temp,1973,SEP,18.2,
Max temp,Max temp,1973,OCT,12.5,
Max temp,Max temp,1973,NOV,9.0,
Max temp,Max temp,1973,DEC,7.6,
Max temp,Max temp,1973,WIN,7.27,
Max temp,Max temp,1973,SPR,2.04,
Max temp,Max temp,1973,SUM,9.98,
Max temp,Max temp,1973,AUT,3.24,
Max temp,Max temp,1973,ANN,3.13,
Max temp,Max temp,1974,JAN,8.4,
Max temp,Max temp,1974,FEB,8.0,
Max temp,Max temp,1974,MAR,8.7,
Max temp,Max temp,1974,APR,11.9,
Max temp,Max temp,1974,MAY,15.1,
Max temp,Max temp,1974,JUN,17.7,
Max temp,Max temp,1974,JUL,18.7,
Max temp,Max temp,1974,AUG,19.4,
Max temp,Max temp,1974,SEP,15.5,
Max temp,Max temp,1974,OCT,10.3,
Max temp,Max temp,1974,NOV,9.2,
Max temp,Max temp,1974,DEC,9.9,
Max temp,Max temp,1974,WIN,8.02,
Max temp,Max temp,1974,SPR,1.88,
Max temp,Max temp,1974,SUM,8.60,
Max temp,Max temp,1974,AUT,1.64,
Max temp,Max temp,1974,ANN,2.75,
Max temp,Max temp,1975,JAN,9.0,
Max temp,Max temp,1975,FEB,7.3,
Max temp,Max temp,1975,MAR,7.4,
Max temp,Max temp,1975,APR,11.7,
Max temp,Max temp,1975,MAY,13.6,
Max temp,Max temp,1975,JUN,19.6,
Max temp,Max temp,1975,JUL,21.5,
Max temp,Max temp,1975,AUG,23.3,
Max temp,Max temp,1975,SEP,17.3,
Max temp,Max temp,1975,OCT,13.3,
Max temp,Max temp,1975,NOV,9.1,
Max temp,Max temp,1975,DEC,7.3,
Max temp,Max temp,1975,WIN,8.78,
Max temp,Max temp,1975,SPR,0.85,
Max temp,Max temp,1975,SUM,1.50,
Max temp,Max temp,1975,AUT,3.24,
Max temp,Max temp,1975,ANN,3.40,
Max temp,Max temp,1976,JAN,7.7,
Max temp,Max temp,1976,FEB,6.7,
Max temp,Max temp,1976,MAR,7.8,
Max temp,Max temp,1976,APR,11.7,
Max temp,Max temp,1976,MAY,15.9,
Max temp,Max temp,1976,JUN,22.0,
Max temp,Max temp,1976,JUL,23.5,
Max temp,Max temp,1976,AUG,22.8,
Max temp,Max temp,1976,SEP,16.8,
Max temp,Max temp,1976,OCT,13.3,
Max temp,Max temp,1976,NOV,8.8,
Max temp,Max temp,1976,DEC,4.3,
Max temp,Max temp,1976,WIN,7.24,
Max temp,Max temp,1976,SPR,1.82,
Max temp,Max temp,1976,SUM,2.77,
Max temp,Max temp,1976,AUT,2.95,
Max temp,Max temp,1976,ANN,3.46,
Max temp,Max temp,1977,JAN,4.9,
Max temp,Max temp,1977,FEB,7.4,
Max temp,Max temp,1977,MAR,9.7,
Max temp,Max temp,1977,APR,10.6,
Max temp,Max temp,1977,MAY,14.5,
Max temp,Max temp,1977,JUN,16.0,
Max temp,Max temp,1977,JUL,19.8,
Max temp,Max temp,1977,AUG,19.0,
Max temp,Max temp,1977,SEP,16.5,
Max temp,Max temp,1977,OCT,14.7,
Max temp,Max temp,1977,NOV,8.9,
Max temp,Max temp,1977,DEC,8.1,
Max temp,Max temp,1977,WIN,5.48,
Max temp,Max temp,1977,SPR,1.64,
Max temp,Max temp,1977,SUM,8.28,
Max temp,Max temp,1977,AUT,3.38,
Max temp,Max temp,1977,ANN,2.55,
Max temp,Max temp,1978,JAN,5.5,
Max temp,Max temp,1978,FEB,4.7,
Max temp,Max temp,1978,MAR,9.9,
Max temp,Max temp,1978,APR,9.4,
Max temp,Max temp,1978,MAY,15.5,
Max temp,Max temp,1978,JUN,17.6,
